Easting,Northing,n,n_serious,locations
510225.0009,278124.9999,1,1,B660 BETWEEN OLD WESTON AND ALCONBURY EXACT LOC UNKNOWN
510225.0009,293124.9999,1,0,A605 PETERBOROUGH EXACT LOC NOT KNOWN NO GRID REF
510225.0009,297224.9999,1,0,A1 GREAT NORTH RD PETERBOROUGH EXACT LOC NK NO GRID REF
510275.0009,293124.9999,1,1,A605 ELTON BY PASS PETERBOROUGH
510325.0009,269274.9999,1,0,STOW RD 300M SOUTH OF BICTON INDUSTRIAL PARK HUNTINGDON
510325.0009,269324.9999,1,0,STOW RD AFTER BICTON IND ESTATE AT SHARP BEND
510325.0009,273974.9999,1,0,A14 BYTHORN 350M WEST OF JUNCTION 17 LEIGHTON BROMSWOOD
510375.0009,269474.9999,1,0,STOW ROAD
510425.0009,273974.9999,1,0,A14 LEIGHTON BROMSWOLD
510425.0009,280524.9999,1,0,B660 OLD WESTON RD JUST SOUTH OF ALL SAINTS CHURCH WINWICK
510425.0009,293124.9999,1,1,A605 OUNDLE RD 1000M WEST OF BULLOCK RD WASHINGLEY ELTON
510425.0009,299174.9999,1,1,A47 CASTOR BYPASS 300M EAST RDABT WITH UPTON
510425.0009,301174.9999,1,0,LANGLEY BUSH RD NR TOP LODGE FARM PETERBOROUGH
510475.0009,293124.9999,1,0,A605 1300M APPROX EAST OF THE B671 ELTON
510475.0009,297074.9999,1,0,A1 200M WEST OF ELTON RD PETERBOROUGH
510475.0009,297124.9999,1,0,A1 WATER NEWTON PETERBOROUGH
510525.0009,267474.9999,1,1,MAIN ROAD B645 AT JN WITH PARK LANE B660
510525.0009,297124.9999,1,1,A1 157 WEST OF ELTON RD WATER NEWTON
510575.0009,293124.9999,1,1,A605 NEAR JN WITH BULLOCK LANE
510625.0009,299174.9999,1,0,A47 PARKWAY 500M EAST OF PETERBOROUGH RD PETERBOROUGH
510725.0009,273924.9999,1,0,A14 EBC HUNTINGDON
510725.0009,297074.9999,1,0,A1 GREAT NORTH RD JUNCTION ELTON RD PETERBOROUGH
510775.0009,267174.9999,1,0,B645 MAIN ST 100M NORTH OF OLD FORD LANE STONELY
510775.0009,273874.9999,1,0,A14 LEIGHTON BROMSWOLD WESTBOUND EXACT LOCATION UNKNOWN
510775.0009,297074.9999,1,0,GREAT NORTH ROAD A1
510825.0009,270924.9999,1,0,SPALDWICK ROAD PLOTTED AT BEND IN STOW LONGA PER DIAGRAM
510825.0009,279424.9999,1,1,B660 OLD WESTON RD 1550 SOUTH OF THURNING RD WINWICK
510825.0009,279474.9999,1,0,B660 1000M SOUTH OF HIGH ST OLD WESTON WINWICK
510825.0009,297074.9999,1,1,A1 PETERBOROUGH EXACT LOC NOT KNOWN NO GRID REF GIVEN
510875.0009,273824.9999,1,0,A14 LEIGHTON BROMSWOLD AT MARKERPOST 60/4
510875.0009,273874.9999,1,0,A14 LEIGHTON BROMSWOLD HUNTINGDON
510875.0009,281674.9999,1,1,B660 GIDDING RD 2000M SOUTH OF GREAT GIDDING
510975.0009,297074.9999,1,0,SOUTHBOUND GREAT NORTH ROAD A1 BY WATER NEWTON
511075.0009,299324.9999,1,0,A47 CASTOR BY PASS 950M E OF PETERBOROUGH RD PETERBOROUGH
511075.0009,307724.9999,1,0,KING ST JUNCTION HIGH ST MAXEY
511125.0009,306324.9999,1,0,BARNACK ROAD NEAR LEVEL CROSSING
511125.0009,306874.9999,1,0,KINGS STREET N OF B1443 HELPSTON RD HELPSTON
511125.0009,306924.9999,1,0,C3 KING ST 1500M NORTH OF B1443 WEST ST
511125.0009,306974.9999,1,0,KING ST 700M SOUTH OF HIGH ST MAXEY
511175.0009,297074.9999,1,1,GREAT NORTH ROAD SOUTH BOUND CARRIAGEWAY A1     PLOTTED AT G
511275.0009,294524.9999,1,1,OUNDLE ROAD
511325.0009,266774.9999,1,1,B645 OPP STONELY HILL FARM TURNING INTO FIELD ACCESS
511325.0009,282074.9999,1,1,B660 WINWICK RD GREAT GIDDING
511325.0009,297024.9999,1,0,A1
511325.0009,303324.9999,1,0,STAMFORD ROAD JW LANGLEY BUSH ROAD
511375.0009,293124.9999,1,1,A605 3000M WEST OF A1M JUNCTION 17 ELTON
511425.0009,293124.9999,1,1,A605 NEAR JN WITH A(M)1
511475.0009,266624.9999,1,0,B645 ROAD BET KIMBOLTON AND ST NEOTS  NO GRID REF GIVEN
511525.0009,293124.9999,1,0,A605 HADDON PETERBOROUGH
511575.0009,293174.9999,1,0,A605 NEAR JN WITH BULLOCK ROAD
511575.0009,298574.9999,1,1,STATION ROAD
511625.0009,282724.9999,1,0,WINWICK ROAD B660
511625.0009,294774.9999,1,0,OUNDLE ROAD A605
511675.0009,299524.9999,1,0,A47 EBC ONE MILE EAST OF SUTTON ROUNDABOUT PETERBOROUGH
511725.0009,299524.9999,1,1,CASTOR BY PASS (WBC) A47 800 METRES EAST OF JUNCTION WITH PE
511775.0009,296774.9999,1,0,A1 GREAT NORTH RD 29 3 PETERBOROUGH
511825.0009,290974.9999,1,0,BULLOCK ROAD UNSPECIFIED ROAD OR LOCATION
511825.0009,303024.9999,1,0,STAMFORD RD 600M EAST OF LANGLEY BUSH RD PETERBOROUGH
511875.0009,264374.9999,1,0,C168 CAUSEWAY ST NEOTS
511875.0009,283424.9999,1,0,B660 MAIN ST OUTSIDE NO 66 GREAT GIDDING
511925.0009,264374.9999,1,0,C168 THE TOWN JUNCTION GREAT STAUGHTON RD
511925.0009,298624.9999,1,0,PETERBOROUGH ROAD JW CARLTON COURT CASTOR
511975.0009,296674.9999,1,1,A1 NORTHBOUND GREAT NORTH RD OUTSIDE LODGE FARM ALWALTON
512025.0009,293174.9999,1,1,A605 NEAR JN WITH A(M)1
512075.0009,293224.9999,1,1,A605 2KM WEST OF HADDEN SERVICES RDABT
512075.0009,308524.9999,1,0,C5 MILL ROAD MAXEY
512125.0009,273374.9999,1,0,A14 600YDS WEST OF SPALDWICK JUNCTION
512125.0009,283424.9999,1,1,MILL RD GT GIDDING
512175.0009,305474.9999,1,0,B1443 WEST ST JUNCTION WOODGATE HELPSTON
512175.0009,306724.9999,1,0,BRIDGE OVER SOUTH DRAIN MAXEY ROAD
512225.0009,273324.9999,1,0,A14 WBC SPALDWICK 700M WEST OF JNCT 19
512225.0009,293224.9999,1,1,A605 HADDON HILL PETERBOROUGH
512225.0009,304874.9999,1,0,HEATH ROAD PLOTTED AT FIRST BEND AT 60MPH OUT OF HELPSTON
512275.0009,283124.9999,1,0,CHAPEL END JUNCTION GT GIDDING OPP MILKING SLADE LANE
512325.0009,293224.9999,1,0,A605 ELTON BY PASS 2000M WEST OF A1M GT NORTH RD PETERBOROUG
512375.0009,272074.9999,1,0,STOW RD SPALDWICK
512375.0009,296474.9999,1,0,A1 NORTHBOUND CHESTERTON
512475.0009,277974.9999,1,0,HIGH ST JUNCTION LEIGHTON RD HUNTINGDON
512525.0009,293274.9999,1,0,A605 1600M WEST OF A605 HADDON SERVICES
512525.0009,299124.9999,1,0,A47 CASTOR PETERBOROUGH  EXACT LOCATION NOT KNOWN
512525.0009,299174.9999,1,0,A47 EB CASTOR BY PASS AT EMBANKMENT AREA
512525.0009,302774.9999,1,0,STAMFORD RD 400M EAST OF HEATH RD MARHOLM
512575.0009,293274.9999,1,1,A605 1KM EAST OF BULLOCK ROAD
512575.0009,296324.9999,1,0,SOUTHBOUND GREAT NORTH ROAD A1 800 METRES NORTH OF JUNCTION
512575.0009,296374.9999,1,1,A1 SBC WATER NEWTON SOUTH ALWALTON
512575.0009,299124.9999,1,0,A47 CASTOR BYPASS EXACT LOCATION NOT KNOWN NO GRID REF
512625.0009,277524.9999,1,0,"100M NORTH OF SALOME FARM,SHEEP ST, HAMERTON"
512725.0009,296124.9999,1,0,A1 GREAT NORTH RD 27 9 PETERBOROUGH
512775.0009,266074.9999,1,0,700M W OF B661 DILLINGTON
512775.0009,298174.9999,1,0,PETERBOROUGH ROAD
512825.0009,285624.9999,1,0,GLATTON RD BULLOCK RD LUTTON TURNING GLATTON
512825.0009,293324.9999,1,0,A605
512825.0009,295974.9999,1,0,A1 NORTHBOUND A1 514 METRES NORTH OF JUNCTION WITH OUNDLE RO
512875.0009,273074.9999,1,0,A14 EASTBOUND SPALDWICK
512875.0009,273124.9999,1,0,SLIP RD ONTO A14 BELTONSHILL HUNTINGDON
512925.0009,295424.9999,1,0,A605 OUNDLE RD 300M WEST OF A1 GREAT NORTH RD CHESTERTON
512975.0009,264874.9999,1,1,"OUTSIDE NUMBER 11A, MANOR CLOSE GREEN LANE B645"
512975.0009,287174.9999,1,1,C95 CALDECOTE RD 200M EAST OF BULLOCK RD
512975.0009,295874.9999,1,0,A1 GREAT NORTH RD PETERBOROUGH   EXACT LOC NOT KNOWN
513025.0009,264624.9999,1,1,GREEN LANE B645 10 METRES NORTH OF JUNCTION WITH CAUSEWAY
513025.0009,295774.9999,1,0,A1 GREAT NORTH RD M POST 27 9 PETERBOROUGH
513075.0009,272974.9999,1,0,A14 400M WEST OF SPALDWICK HUNTINGDON
513075.0009,284724.9999,1,0,INFIELD ROAD B660 500M SOUTHWEST OF BULLOCK ROAD JUNCTION.
513075.0009,295624.9999,1,0,A1 NBC ALWALTON ON SLIP PETERBOROUGH
513075.0009,295674.9999,1,0,A1 JUNCTION A605 OUNDLE RD SOUTHBOUND SLIP ON ALWALTON
513125.0009,272974.9999,1,0,A14 EB 300Y FROM JCT 18 LEIGHTON BROMSWOLD
513225.0009,272874.9999,1,1,A14 WESTBOUND 300M WEST OF SPALDWICK
513225.0009,295424.9999,1,1,A1 GREAT NORTH RD 145M SOUTH OF A605 OUNDLE RD PETERBOROUGH
513225.0009,295474.9999,1,0,ORTON WATERVILE A1
513275.0009,293524.9999,1,0,HADDON A605 TOP OF HILL JUST PASSED HADDON SERVICES
513275.0009,295324.9999,1,0,A1 A1 OUNDLE ROAD
513275.0009,295424.9999,1,0,A1 JUNCTION LITTLE CHEF ALWALTON
513325.0009,293574.9999,1,0,A605 ELTON BY PASS 1000M WEST OF A1M PETERBOROUGH
513425.0009,264774.9999,1,0,CAGE LANE GREAT STAUGHTON EXACT LOC AND DIR OF TRAVEL UK
513425.0009,265724.9999,1,0,B661 JUNCTION CAGE LANE
513425.0009,293624.9999,1,0,A605 OUNDLE RD 500M WEST OF HADDON SERVICES PETERBOROUGH
513425.0009,295174.9999,1,0,A1M HADDON NORTHBOUND OUTSIDE KENNELS PETERBOROUGH
513425.0009,298474.9999,1,1,"WESTBOUND A47, 350M WEST OF CASTOR EXIT"
513425.0009,302624.9999,1,0,STAMFORD RD OS 2 RAMSHILL COTTAGE BET MARHOLM AND UFFORD
513475.0009,302624.9999,1,0,STAMFORD RD OS RAMS HILL COTTAGE PETERBOROUGH
513525.0009,298474.9999,1,0,A47 EASTBOUND PETERBOROUGH NEAR LOVES HILL
513575.0009,293774.9999,1,0,A605 BET ELTON AND PETERBOROUGH ON 3 LANE STRETCH
513575.0009,295824.9999,1,0,OUNDLE RD OUTSIDE ORCHARD HOUSE ALWALTON
513575.0009,305624.9999,1,0,OUTSIDE M & F FARMS GLINTON ROAD B1443
513625.0009,275274.9999,1,0,BELTONS HILL 100 METRES NORTH OF JUNCTION WITH WOOLLEY ROAD
513625.0009,294874.9999,1,0,A1 GREAT NORTH RD 800M NORTH A605 JUNCTION 17 HADDON
513625.0009,294924.9999,1,0,GT NORTH ROAD A1 500 METRES SOUTH OF JUNCTION WITH A605
513675.0009,294874.9999,1,0,A1 GREAT NORTH RD 800M NORTH OF SERVICES HADDON
513725.0009,298424.9999,1,1,A47 CASTOR BY PASS 50M WEST OF OFF SLIP TWDS CASTOR
513775.0009,264424.9999,1,1,TOWARDS GREAT STAUGHTON B645
513825.0009,264374.9999,1,0,"THE HIGHWAY B645 WEST OF MOOR ROAD JUNCTION, PRECISE LOCATIO"
513825.0009,293974.9999,1,0,NEAR HADDON SERVICES EASTBOUND A605
513825.0009,298424.9999,1,0,A47 CASTOR BY PASS JUNCTION MARHOLME RD PETERBOROUGH
513875.0009,294524.9999,1,0,PETERBOROUGH A(M)1 NEAR JN WITH SLIP ROAD A605
513875.0009,294624.9999,1,1,A1 SBC 100M N OF A605 JNCT 17 OFFSLIP HADDON
513875.0009,295924.9999,1,0,JOSEPH ODAM WAY A605
513875.0009,296174.9999,1,0,LYNCH WOOD JUNCTION RSA BUSINESS PARK PETERBOROUGH
513925.0009,272424.9999,1,0,A14 500M EAST OF JUNCTION 18 SPALDWICK
513925.0009,303524.9999,1,0,WOODCROFT RD JUNCTION MAXHAMS GREEN RD MARHOLM
513925.0009,305674.9999,1,0,B1443 GLINTON RD JUNCTION MAIN RD HELPSTOW
513975.0009,293974.9999,1,1,PETERBOROUGH SERVICE STATION UNSPECIFIED ROAD OR LOCATION
513975.0009,294074.9999,1,1,A605 HADDON WESTBOUND 100M WEST OF A1M JUNCTION 17
513975.0009,294124.9999,1,0,A605 HADDON SERVICES 100M WEST OF A1M JUNCTION 17 PETERBOROU
513975.0009,294224.9999,1,0,PETERBOROUGH SERVICES A605 AT JN WITH FLETTON PARKWAY A1139
513975.0009,294324.9999,1,0,A1 JUNCTION 17 ONSLIP NORTHBOUND A605 PETERBOROUGH
513975.0009,296274.9999,1,0,COMMERCE RD JUNCTION LYNCHWOOD RD PETERBOROUGH
513975.0009,308924.9999,1,0,A15 800M NORTH OF RDABT WITH NORTHBOROUGH
514025.0009,264224.9999,1,0,B645 GREAT STAUGHTON  EXACT LOCATION NOT KNOWN
514025.0009,294124.9999,1,0,A605 ELTON BY PASS 50M WEST OF A1M GREAT NORTH RD PBORO
514025.0009,294224.9999,1,0,A605 A605 AT JN WITH A(M)1
514025.0009,294324.9999,1,0,A1M NORTHBOUND PETERBOROUGH EXACT LOCATION UNKNOWN
514025.0009,294424.9999,1,0,A1 SBC JUNCTION 17 OFF SLIP PETERBOROUGH
514075.0009,285474.9999,1,1,B660 INFIELD RD GLATTON HUNTINGDON PLOTTED FROM DIAGRAM
514075.0009,294174.9999,1,0,A605 FLETTON PARKWAY PETERBOROUGH A1
514075.0009,294274.9999,1,0,OUNDLE ROAD A605 JNC 17 A(M)1
514075.0009,294324.9999,1,0,AT JUNCTION 17 SOUTHBOUND A(M)1
514075.0009,294624.9999,1,0,BAKEWELL RD JUNCTION ACCENT PARK PETERBOROUGH
514125.0009,264124.9999,1,1,B645 APPROX 610M EAST OF MILL VIEW GREAT STAUGHTON
514125.0009,272374.9999,1,0,EBC A14 150M W OF C165 EASTON ROAD
514125.0009,296424.9999,1,1,A605 LYNCHWOOD JUNCTION BUS PARK ROUNDABOUT PETERBOROUGH
514175.0009,294124.9999,1,1,JUNCTION 17 SOUTH BOUND CARRIAGEWAY A(M)1
514175.0009,294224.9999,1,0,A1139 FLETTON PARKWAY WESTBOUND JUNCTION A1M PETERBOROUGH
514175.0009,294324.9999,1,0,SOUTHGATE WAY JUNCTION A1139 FLETTON PARKWAY PETERBOROUGH
514225.0009,266924.9999,1,0,B661 200 METRES WEST OF JUNCTION WITH PERRY B661
514225.0009,294224.9999,1,0,A1139 FLETTON PARKWAY JUNCTION ORTON SOUTHGATE PETERBOROUGH
514225.0009,294274.9999,1,0,A1139 FLETTON PARKWAY JUNCTION A605 HADDON PETERBOROUGH
514225.0009,296424.9999,1,0,LYNCHWOOD BUSINESS PARK AT CAR PARK
514325.0009,272324.9999,1,1,A14 EASTBOUND J19 EASTON RD EASTON
514325.0009,293724.9999,1,0,A605 A1 JUNCTION 17 PETERBOROUGH
514325.0009,294274.9999,1,0,A1139 WB FLETTON PARKWAY 100M EAST OF A1M JNCT PETERBOROUGH
514325.0009,298524.9999,1,0,A47 CASTOR 500M EAST CASTOR OFFSLIP WBC PETERBOROUGH
514375.0009,294924.9999,1,0,BAKEWELL RD OS UK BLIND PETERBOROUGH
514425.0009,293624.9999,1,0,NORTHBOUND JUNCTION 17 HADDON
514425.0009,293824.9999,1,0,SOUTH BOUND CARRIAGEWAY JUNCTION 17 A(M)1 SOUTH OF JUNCTION
514425.0009,294374.9999,1,0,A1139 NEAR JNCT A605 NO GRID REF GIVEN EXACT LOC NK
514425.0009,294974.9999,1,0,BAKEWELL RD NEAR  ACCESS RD RNIB BUILDING
514425.0009,308324.9999,1,0,A15 LINCOLN RD JUNCTION MAXEY RD PETERBOROUGH
514425.0009,309124.9999,1,1,DEEPING GATE LINCOLN ROAD
514475.0009,272274.9999,1,0,A14 EASTON EASTBOUND 100M WEST A14 WOOLEY EB JNCT
514475.0009,293724.9999,1,0,NORTHBOUND A(M)1 NEAR JN WITH A605
514475.0009,305774.9999,1,0,HELPSTON RD GLINTON  EXACT LOC UNKNOWN
514475.0009,306774.9999,1,0,A15 1000 METRES NORTH OF JUNCTION WITH HELPSTON ROAD
514525.0009,281824.9999,1,0,GIDDING ROAD PLOTTED FROM DIAGRAM
514525.0009,294324.9999,1,0,A1139 FLETTON PARKWAY 300M EAST OF A1 MAIN A1 SLIP RD RDABT
514525.0009,296224.9999,1,0,OUNDLE ROAD JUNCTION ORTON PARKWAY
514525.0009,296324.9999,1,0,WISTOW WAY PETERBOROUGH
514525.0009,306224.9999,1,0,GLINTON BYPASS A15 NEAR JN WITH HELPSTON ROAD B1443
514525.0009,306324.9999,1,0,A15 HELPSTON BETWEEN HELPSTON AND MAXEY NR LAYBY
514575.0009,294524.9999,1,1,SOUTHGATE WAY PETERBOROUGH ENTRANCE TO BARNACK GROUP
514625.0009,285574.9999,1,0,B660 GIDDING RD 600M WEST OF GLATTON VILLAGE
514625.0009,298574.9999,1,0,CASTOR A47 1000 METRES EAST OF JUNCTION WITH OLD PETERBOROUG
514675.0009,294424.9999,1,0,A1139 FLETTON PARKWAY WEST OF JCT 1 ORTON SOUTHGATE
514725.0009,291224.9999,1,0,NORTHBOUND A47 AT JN WITH ROUNDABOUT
514725.0009,294424.9999,1,0,FLETTON PARKWAY A1139      PLOTTED AT GRID REF PROVIDED
514725.0009,295174.9999,1,1,NEWCOMBE WAY 65 METRES SOUTH OF THE JUNCTION WITH TRESHAM RO
514725.0009,305474.9999,1,0,A15 GLINTON BY PASS SBC GLINTON  EXACT LOCATION NOT KNOWN
514725.0009,305824.9999,1,0,HELPSTON RD OS SYCAMORES GARAGE HELPSTON GLINTON
514775.0009,263824.9999,1,0,B645 GREAT STAUGHTON
514775.0009,266924.9999,1,0,B661 125M WEST OF SPINNEY LANE PERRY EAST
514775.0009,272274.9999,1,1,A14 WBC 19A WOOLEY EASTON
514775.0009,294474.9999,1,0,FLETTON PARKWAY A1139 NEAR JN WITH ORTON PARKWAY A1139
514775.0009,296374.9999,1,0,A605 OUNDLE RD JUNCTION BUS ROUTE PETERBOROUGH
514775.0009,296824.9999,1,1,WISTOW WAY 60M WEST OF FARLEIGH FIELD PETERBOROUGH
514825.0009,263774.9999,1,0,KIMBOLTON RD 355M WEST OF KIDMANS FARMS HAIL WESTON
514825.0009,294424.9999,1,0,A1139 FLETTON PARKWAY ON SLIPWAY TWDS A1(M)
514825.0009,295824.9999,1,0,BRIMBLES WAY JUNCTION LEDHAM PETERBOROUGH
514825.0009,295974.9999,1,0,BRIMBLES WAY JUNCTION GOSWICK PETERBOROUGH
514875.0009,266674.9999,1,0,CROW SPINNEY LANE PERRY  AT UNKNOWN JUNCTION
514875.0009,293124.9999,1,0,A1M 400M SOUTH A1M JUNCTION 17 OFF SLIP HADDON
514875.0009,294424.9999,1,0,A1139 FLETTON PARKWAY PETERBOROUGH
514875.0009,295524.9999,1,0,ORTON PARKWAY A1139 PETERBOROUGH
514875.0009,305324.9999,1,1,A15 GLINTON BYPASS ON BEND BET GLINTON RBT AND WERRINGTON RB
514925.0009,271924.9999,1,0,BRAMPTON HUT A1 A14
514925.0009,295374.9999,1,0,GOLDHAY WAY 50 METRES SOUTH OF JUNCTION WITH BRIMBLES WAY
514925.0009,302124.9999,1,0,WALTON RD PETERBOROUGH
514925.0009,308424.9999,1,0,DEEPING ST JAMES ROAD 50M EAST OF LINCOLN RD NORTHBOROUGH
514975.0009,272274.9999,1,1,JUNCTION 19 A14 400 METRES EAST OF JUNCTION WITH WOOLLEY HIL
514975.0009,292974.9999,1,0,A1M 600M SOUTH OF A1139 OFFSLIP JUNCTION 17
514975.0009,296024.9999,1,0,BRIMBLES WAY JUNCTION LESSINGHAM PETERBOROUGH
514975.0009,306974.9999,1,1,LINCOLN RD JUNCTION MILE DROVE NORTHBOROUGH
515025.0009,294674.9999,1,0,NEWCOME WAY PETERBOROUGH
515025.0009,296274.9999,1,0,MATLEY JUNCTION SIDE RD TO DENTAL SURGERY PETERBOROUGH
515025.0009,296524.9999,1,0,OUNDLE WAY A605 BRIMBLES WAY
515025.0009,305224.9999,1,0,A15 GLINTON BYPASS PETERBOROUGH
515025.0009,306524.9999,1,0,C330 LINCOLN RD 450M NORTH HIGH ST GLINTON
515025.0009,307774.9999,1,1,LINCOLN ROAD
515075.0009,297024.9999,1,0,HAM LANE NEAR JN WITH LYNCH BRIDGE
515075.0009,308574.9999,1,0,B1162 DEEPING ST JAMES RD JUNCTION CASTLE DRIVE
515075.0009,309324.9999,1,0,PEAKIRK RD DEEPING GATE      EXACT LOCATION NOT KNOWN
515125.0009,272274.9999,1,0,A14 5000M WEST OF BRAMPTON HUT RDABT EASTON HUNTINGDON
515125.0009,296624.9999,1,0,OUNDLE ROAD
515125.0009,308624.9999,1,1,B1162 DEEPING ST JAMES ROAD 140M SOUTH OF RIPPONS DROVE
515125.0009,308724.9999,1,0,DEEPING GATE PETERBOROUGH  EXACT LOC UNKNOWN
515175.0009,294524.9999,1,0,A1139 FLETTON PARKWAY EASTBOUND JUNCTION ORTON PARKWAY
515175.0009,295274.9999,1,0,BUSHFIELD ORTON CENTRE CAR PARK
515175.0009,298474.9999,1,0,A47 200M WEST OF OFF SLIP OF NENE PARKWAY PETERBOROUGH
515225.0009,292624.9999,1,0,A1M 1000M SOUTH OF JUNCTION 17 A1M NORMAN CROSS
515225.0009,294424.9999,1,1,FORLI STRADA 1 METRES NORTH OF JUNCTION WITH A1139
515225.0009,294524.9999,1,0,A1139 FLETTON PARKWAY JNCT 1 AT ROADWORKS WBC
515225.0009,294724.9999,1,0,GOLDHAY WAY 100M S OF BRUDENEZ PETERBOROUGH
515225.0009,295174.9999,1,0,MISTERTON JUST OFF ORTONGATE CENTRE OPP QD SHOP
515275.0009,294474.9999,1,0,A1139 FLETTON PARKWAY JUNCTION A1139 NEW RD ORTON PARKWAY
515275.0009,294574.9999,1,0,A1139 FLETTON PARKWAY JUST UNDER RBT WITH ORTON PWAY
515275.0009,302124.9999,1,0,C40 WALTON RD MARHOLM 500M E OF CASTOR RD PETERBOROUGH
515325.0009,292574.9999,1,1,C92 BETWEEN HADDON AND PREMIER INN PLOTTED AT GRID REG
515325.0009,295224.9999,1,1,MISTERTON PETERBOROUGH OS THE ORTON CENTRE
515325.0009,305724.9999,1,0,LINCOLN ROAD B1443
515375.0009,263374.9999,1,0,B645 ONE MILE FROM MOOR RD GREAT STAUGHTON
515375.0009,295124.9999,1,0,RISEHOLME PETERBOROUGH
515375.0009,305174.9999,1,0,A15 GLINTON TWDS HELPSTON NR SERVICE STATION
515375.0009,305474.9999,1,0,LINCOLN RD 300M NORTH OF A15 PETERBOROUGH
515375.0009,305524.9999,1,0,B1443 LINCOLN RD 300M NORTH OF A15 PETERBOROUGH
515375.0009,309274.9999,1,1,PEAKIRK ROAD
515425.0009,286024.9999,1,1,INFIELD RD 5M EAST OF SLIP RD TO SAWTRY RD GLATTON
515425.0009,294624.9999,1,0,A1139 E JUNCTION 1 ONSLIP PETERBOROUGH
515425.0009,296674.9999,1,0,OUNDLE RD JUNCTION CHISENHALE PETERBOROUGH
515425.0009,298524.9999,1,0,A47 SOKE PARKWAY SLIP RD SOUTH A1260 NENE PARKWAY PETERBOROU
515425.0009,304774.9999,1,0,A15 WERRINGTON PARKWAY GLINTON  EXACT LOC UNKNOWN
515475.0009,277424.9999,1,0,C106 BUCKWORTH RD 600M SOUTH OF HAMERTON RD ALCONBURY
515475.0009,302224.9999,1,1,C40 MOWBRAY RD 300M WEST OF CREMATORIUM PETERBOROUGH
515475.0009,304374.9999,1,0,WERRINGTON PARKWAY A15
515475.0009,304524.9999,1,0,LINCOLN RD JUNCTION A15 GLINTON
515475.0009,305074.9999,1,0,WERRINGTON PARKWAY A15 800 METRES SOUTH OF JUNCTION WITH GLI
515475.0009,305124.9999,1,0,WERRINGTON PARKWAY A15 LINCOLN WAY B1143
515525.0009,266674.9999,1,0,B661 PERRY RD OUTSIDE WATER TREATMENT WORKS EAST PERRY
515525.0009,298474.9999,1,0,A47 SOKE PARKWAY 50M WEST OF A1260 NENE PARKWAY
515525.0009,298524.9999,1,1,A47 EASTBOUND CWAY 50M WEST OF A1260 JUNCTION THORPE WOOD
515525.0009,298574.9999,1,0,A47 SLIP RD EBC JUNCTION 15 PETERBOROUGH THORPEWOOD
515575.0009,279224.9999,1,0,C105 HAMERTON RD 20M SOUTH OF COPPINGFORD RD ALCONBURY
515575.0009,285874.9999,1,0,SAWTRY RD OS ADDISON PH
515575.0009,292224.9999,1,1,C292 NEW RD ONE MILE NORTH A15 PETERBOROUGH
515575.0009,294674.9999,1,0,A1139 FLETTON PARKWAY EASTBOUND SLIP RD GOLDHAY WAY
515575.0009,296624.9999,1,0,A605 OUNDLE RD 150M EAST OF SUNNINGDALE AND HAM LANE
515575.0009,298224.9999,1,0,THORPE WOOD ENTRANCE TO TRAVELEX PETERBOROUGH
515575.0009,298374.9999,1,0,THORPEWOOD RD JUNCTION THORPE RD PETERBOROUGH
515575.0009,298524.9999,1,0,A1260 NENE PARKWAY AT C285 BRETTON WAY PETERBOROUGH
515575.0009,298624.9999,1,0,BRETTON WAY SOKE PARKWAY LARGE ROUNDABOUT A47
515575.0009,298724.9999,1,0,BRETTON WAY 100M NORTH OF A47 THORPEWOOD JUNCTION PBORO
515575.0009,305174.9999,1,0,A15 GLINTON 70M EAST OF LINCOLN RD PETERBOROUGH
515625.0009,294674.9999,1,1,FLETTON PARKWAY A1139 400 METRES EAST OF JUNCTION WITH ORTON
515625.0009,295474.9999,1,0,MARSHAM PETERBOROUGH
515625.0009,298574.9999,1,0,A1260 NENE PARKWAY PETERBOROUGH EXACT LOCATIONS AND DIRECTIO
515675.0009,263024.9999,1,0,B645 GREAT STAUGHTON 800M WEST OF HIGH STREET HAIL WESTON
515675.0009,294674.9999,1,0,A1139 FLETTON PARKWAY WBC LANE 1 JUNCTION 1 OFF SLIP ORTON P
515675.0009,296624.9999,1,0,A605 OUNDLE RD JW GLENEAGLES
515725.0009,294724.9999,1,0,A1139 FLETTON PARKWAY 200M EAST OF A1139 ORTON PARKWAY
515725.0009,298374.9999,1,0,A1260 NENE PARKWAY 250M SOUTH OF JNCT 15 ORTON LONGUEVILLE
515775.0009,295174.9999,1,0,GOLDHAY WAY JW ALNWICK
515775.0009,295324.9999,1,0,GOLDHAY WAY JUNCTION MEDWORTH PETERBOROUGH
515775.0009,298674.9999,1,0,A47 SLIP RD ON EASTBOUND JUNCTION BRETTON WAY THORPE WOOD
515775.0009,303974.9999,1,1,C42 HURN RD UNDER WERRINGTON PARKWAY A15 PETERBOROUGH
515825.0009,272124.9999,1,0,MARKER POST 65/7 A14 NR WB ONSLIP
515825.0009,291424.9999,1,0,A1M GREAT NORTH RD 700M NORTH A16 NORMAN CROSS
515825.0009,295074.9999,1,1,WINYATES OUTSIDE NO 13 PETERBOROUGH
515825.0009,295174.9999,1,0,WINYATES AT JN WITH ALNWICK
515825.0009,298674.9999,1,0,A47 SOKE PARKWAY ON SLIP FROM A1260 A1260 NENE PARKWAY
515825.0009,301924.9999,1,0,DUNSBERRY BRETTON OS 30 PETERBOROUGH
